 other_after   nothing
SIMPLICITY simplicity subst:sg:nom:m1  nothing
Johna John subst:sg:gen:m1  nothing
Maedy maedy subst:sg:gen:m1  nothing
z z prep:gen:nwok  nothing
MIT mit subst:sg:acc:m3 other_after 
 
Tak tak adv:pos  nothing
na na prep:loc  nothing
marginesie margines subst:sg:loc:m3 other_after 
z z prep:gen:nwok  nothing
działu dział subst:sg:gen:m3 other_after 
trend trend subst:sg:nom:m3  nothing
pod pod prep:inst:nwok  nothing
wpływem wpływ subst:sg:inst:m3  nothing
przypadku przypadek subst:sg:gen:m3 other_after 
wszystkie wszystek adj:pl:nom:n:pos  nothing
te ten adj:pl:nom:n:pos  nothing
Ozmozr ozmozr subst:pl:nom:n comma_after 
Zoomr zoomr subst:sg:nom:m1  nothing
Zooomr zooomr subst:sg:nom:m1  nothing
i i conj  nothing
inne inny adj:pl:nom:f:pos  nothing
nie nie qub  nothing
nazywały nazywać praet:pl:f:imperf  nothing
by by qub  nothing
się się qub  nothing
tak tak adv:pos comma_after 
jak jak adv:pos  nothing
się się qub  nothing
dziś dziś adv  nothing
nazywają nazywać fin:pl:ter:imperf comma_after 
gdyby gdyby comp  nothing
domena domena subst:sg:nom:f  nothing
flicker.com flicker.com subst:sg:nom:m3  nothing
nie nie qub  nothing
była być praet:sg:f:imperf  nothing
zajęta zajęty adj:sg:nom:f:pos  nothing
i i conj  nothing
Flickr flickr subst:sg:gen:m3  nothing
nie nie qub  nothing
otrzymał otrzymać praet:sg:m1:perf  nothing
nazwy nazwa subst:sg:gen:f  nothing
bez bez prep:gen:nwok other_after 
e e interj other_after 
od od prep:gen:nwok  nothing
działających działać pact:pl:gen:m3:imperf:aff  nothing
w w prep:loc:nwok  nothing
pośpiechu pośpiech subst:sg:loc:m3  nothing
twórców twórca subst:pl:gen:m1 other_after 
 
W w prep:loc:nwok  nothing
nazwie nazwa subst:sg:loc:f  nothing
Zooomr zooomr subst:sg:nom:f other_after 
o o prep:loc other_after 
są być fin:pl:ter:imperf  nothing
aż aż qub  nothing
trzy trzy num:pl:nom:m3:congr other_after 
czyżby czyżby qub  nothing
tylko tylko qub  nothing
dlatego dlatego adv comma_after 
że że comp  nothing
domenę domena subst:sg:acc:f  nothing
Zoomr zoomr subst:sg:gen:f  nothing
ktoś ktoś subst:sg:nom:m1  nothing
wcześniej wczesno adv:com  nothing
zajął zająć praet:sg:m1:perf other_after 
 
Wizualizując wizualizować pcon:imperf  nothing
otrzymanie otrzymać ger:sg:acc:n:perf:aff  nothing
dużej duży adj:sg:gen:f:pos  nothing
nagrody nagroda subst:sg:gen:f  nothing
finansowej finansowy adj:sg:gen:f:pos  nothing
dochodzimy dochodzić fin:pl:pri:imperf  nothing
do do prep:gen  nothing
wniosku wniosek subst:sg:gen:m3 comma_after 
że że comp  nothing
takie taki adj:sg:nom:n:pos  nothing
wydarzenie wydarzenie subst:sg:nom:n  nothing
istotnie istotnie adv:pos  nothing
zmienił zmienić praet:sg:m3:perf  nothing
by by qub  nothing
nasze nasz adj:sg:acc:n:pos  nothing
życie życie subst:sg:acc:n  nothing
na na prep:acc  nothing
lepsze dobry adj:sg:acc:n:com  nothing
i i conj  nothing
byli być praet:pl:m1:imperf  nothing
by by qub  nothing
śmy być aglt:pl:pri:imperf:nwok  nothing
szczęśliwi szczęśliwy adj:pl:nom:m1:pos  nothing
do do prep:gen  nothing
końca koniec subst:sg:gen:m3  nothing
życia życie subst:sg:gen:n other_after 
 
W w prep:loc:nwok  nothing
oczach oko subst:pl:loc:n  nothing
wyobraźni wyobraźnia subst:sg:gen:f  nothing
odbieramy odbierać fin:pl:pri:imperf  nothing
walizkę walizka subst:sg:acc:f  nothing
pełną pełny adj:sg:acc:f:pos  nothing
gotówki gotówka subst:sg:gen:f  nothing
i i conj  nothing
jesteśmy być fin:pl:pri:imperf  nothing
pewni pewien adj:pl:nom:m1:pos comma_after 
że że comp  nothing
w w prep:acc:nwok  nothing
rok rok subst:sg:acc:m3  nothing
po po prep:loc  nothing
wygranej wygrana subst:sg:loc:f comma_after 
będziemy być bedzie:pl:pri:imperf  nothing
szczęśliwsi szczęśliwy adj:pl:nom:m1:com  nothing
niż niż conj  nothing
przed przed prep:inst:nwok  nothing
losowaniem losowanie subst:sg:inst:n other_after 
 
Nic nic subst:sg:nom:n  nothing
bardziej bardzo adv:com  nothing
mylnego mylny adj:sg:gen:n:pos other_after 
w w prep:loc:nwok  nothing
latach rok subst:pl:loc:m3  nothing
70.tych 70.tych subst:sg:nom:m3  nothing
Philip philip subst:sg:nom:m3  nothing
Brickman brickman subst:sg:nom:m3  nothing
wraz wraz burk  nothing
z z prep:inst:nwok  nothing
zespołem zespół subst:sg:inst:m3  nothing
z z prep:inst:nwok  nothing
Northwestern northwestern subst:sg:inst:m3  nothing
University university subst:sg:inst:m3  nothing
rozesłał rozesłać praet:sg:m3:perf  nothing
kwestionariusze kwestionariusz subst:pl:acc:m3  nothing
do do prep:gen  nothing
osób osoba subst:pl:gen:f comma_after 
które który adj:pl:nom:m3:pos  nothing
12 12 num:pl:nom:m3:rec  nothing
miesięcy miesiąc subst:pl:gen:m3  nothing
wcześniej wczesno adv:com  nothing
wygrały wygrać praet:pl:f:perf  nothing
spore spory adj:pl:acc:f:pos  nothing
sumy suma subst:pl:acc:f  nothing
w w prep:loc:nwok  nothing
loteriach loteria subst:pl:loc:f  nothing
losowych losowy adj:pl:loc:f:pos other_after 
od od prep:gen:nwok  nothing
50 50 num:pl:gen:m3:congr  nothing
tysięcy tysiąc subst:pl:gen:m3  nothing
do do prep:gen  nothing
miliona milion subst:sg:gen:m3  nothing
dolarów dolar subst:pl:gen:m2 other_after 
oraz oraz conj  nothing
dla dla prep:gen  nothing
porównania porównanie subst:sg:gen:n comma_after 
do do prep:gen  nothing
osób osoba subst:pl:gen:f comma_after 
które który adj:pl:acc:m3:pos  nothing
rok rok subst:sg:acc:m3  nothing
wcześniej wczesno adv:com  nothing
uległy ulec praet:pl:m3:perf  nothing
wypadkom wypadek subst:pl:dat:m3 comma_after 
w w prep:loc:nwok  nothing
wyniku wynik subst:sg:loc:m3  nothing
których który adj:pl:gen:m3:pos  nothing
zostały zostać praet:pl:m3:perf  nothing
sparaliżowane sparaliżować ppas:pl:nom:m3:perf:aff other_after 
 
Kwestionariusze kwestionariusz subst:pl:nom:m3  nothing
dotyczyły dotyczyć praet:pl:m3:imperf  nothing
poziomu poziom subst:sg:gen:m3  nothing
szczęścia szczęście subst:sg:gen:n  nothing
przed przed prep:inst:nwok comma_after 
w w prep:acc:nwok  nothing
chwilę chwila subst:sg:acc:f  nothing
po po prep:loc comma_after 
oraz oraz conj  nothing
w w prep:acc:nwok  nothing
rok rok subst:sg:acc:m3  nothing
po po prep:loc  nothing
tych ten adj:pl:loc:n:pos  nothing
wydarzeniach wydarzenie subst:pl:loc:n other_after 
 
Wyniki wynik subst:pl:nom:m3  nothing
doprowadziły doprowadzić praet:pl:m3:perf  nothing
do do prep:gen  nothing
sformułowania sformułować ger:sg:gen:n:perf:aff  nothing
tezy teza subst:sg:gen:f other_after 
kieratu kierat subst:sg:gen:m3  nothing
szczęścia szczęście subst:sg:gen:n other_after 
niezależnie niezależnie adv:pos  nothing
od od prep:gen:nwok  nothing
zdarzeń zdarzenie subst:pl:gen:n  nothing
losowych losowy adj:pl:gen:n:pos  nothing
i i conj  nothing
podejmowanych podejmować ppas:pl:gen:m3:imperf:aff  nothing
wysiłków wysiłek subst:pl:gen:m3 comma_after 
nasze nasz adj:sg:nom:n:pos  nothing
szczęście szczęście subst:sg:nom:n  nothing
pozostaje pozostawać fin:sg:ter:imperf  nothing
na na prep:loc  nothing
tym ten adj:sg:loc:m3:pos  nothing
samym sam adj:sg:loc:m3:pos  nothing
poziomie poziom subst:sg:loc:m3 other_after 
 
Ludzie człowiek subst:pl:nom:m1  nothing
przystosowują przystosowywać fin:pl:ter:imperf  nothing
się się qub  nothing
zarówno zarówno conj  nothing
do do prep:gen  nothing
najbardziej bardzo adv:sup  nothing
ekscytujących ekscytować pact:pl:gen:m1:imperf:aff  nothing
jak jak adv:pos  nothing
i i conj  nothing
najbardziej bardzo adv:sup  nothing
traumatycznych traumatyczny adj:pl:gen:n:pos  nothing
wydarzeń wydarzenie subst:pl:gen:n other_after 
 
W w prep:acc:nwok  nothing
dwanaście dwanaście num:pl:acc:m3:rec  nothing
miesięcy miesiąc subst:pl:gen:m3  nothing
po po prep:loc  nothing
wypłacie wypłata subst:sg:loc:f  nothing
wygranej wygrać ppas:sg:loc:f:perf:aff  nothing
lub lub conj  nothing
po po prep:loc  nothing
wypadku wypadek subst:sg:loc:m3 comma_after 
który który adj:sg:nom:m1:pos  nothing
przykuwa przykuwać fin:sg:ter:imperf  nothing
na na prep:acc  nothing
resztę reszta subst:sg:acc:f  nothing
życia życie subst:sg:gen:n  nothing
do do prep:gen  nothing
wózka wózek subst:sg:gen:m3 comma_after 
poziom poziom subst:sg:nom:m3  nothing
szczęścia szczęście subst:sg:gen:n  nothing
członków członek subst:pl:gen:m1  nothing
obu oba num:pl:gen:f:congr  nothing
grup grupa subst:pl:gen:f  nothing
powrócił powrócić praet:sg:m1:perf  nothing
do do prep:gen  nothing
poziomu poziom subst:sg:gen:m3  nothing
sprzed sprzed prep:gen:nwok  nothing
tych ten adj:pl:gen:n:pos  nothing
wydarzeń wydarzenie subst:pl:gen:n other_after 
 
Czy czy qub  nothing
mogę móc fin:sg:pri:imperf  nothing
być być inf:imperf  nothing
szczęśliwszy szczęśliwy adj:sg:nom:m1:com other_after 
 
Jeśli jeśli comp  nothing
szczęście szczęście subst:sg:nom:n  nothing
jest być fin:sg:ter:imperf  nothing
cechą cecha subst:sg:inst:f  nothing
stosunkowo stosunkowo adv:pos  nothing
stałą stały adj:sg:inst:f:pos  nothing
i i conj  nothing
niezależną niezależny adj:sg:acc:f:pos  nothing
od od prep:gen:nwok  nothing
dobrych dobry adj:pl:gen:m3:pos  nothing
lub lub conj  nothing
złych zły adj:pl:gen:n:pos  nothing
wydarzeń wydarzenie subst:pl:gen:n  nothing
w w prep:loc:nwok  nothing
naszym nasz adj:sg:loc:n:pos  nothing
życiu życie subst:sg:loc:n comma_after 
to to subst:sg:nom:n  nothing
znaczy znaczyć fin:sg:ter:imperf comma_after 
że że comp  nothing
większość większość subst:sg:nom:f  nothing
z z prep:gen:nwok  nothing
nas my ppron12:pl:gen:m1:pri  nothing
będzie być bedzie:sg:ter:imperf  nothing
tak tak adv:pos  nothing
samo samo adv:pos  nothing
szczęśliwa szczęśliwy adj:sg:nom:f:pos  nothing
jak jak adv:pos  nothing
jest być fin:sg:ter:imperf  nothing
teraz teraz adv  nothing
przez przez prep:acc:nwok  nothing
całe cały adj:sg:acc:n:pos  nothing
swoje swój adj:sg:acc:n:pos  nothing
przyszłe przyszły adj:sg:acc:n:pos  nothing
życie życie subst:sg:acc:n other_after 
 
Psycholodzy psycholog subst:pl:nom:m1  nothing
dowodzą dowodzić fin:pl:ter:imperf comma_after 
że że comp  nothing
wyjściowy wyjściowy adj:sg:nom:m3:pos  nothing
poziom poziom subst:sg:nom:m3  nothing
poczucia poczucie subst:sg:gen:n  nothing
szczęścia szczęście subst:sg:gen:n  nothing
ma mieć fin:sg:ter:imperf  nothing
przynajmniej przynajmniej qub  nothing
częściowo częściowo adv:pos  nothing
korzenie korzeń subst:pl:nom:m3  nothing
genetyczne genetyczny adj:pl:nom:m3:pos other_after 
aż aż comp  nothing
do do prep:gen  nothing
50 50 num:pl:gen:m3:congr  nothing
procent procent subst:sg:nom:m3  nothing
dziedziczności dziedziczność subst:sg:gen:f other_after 
 
Bliźnięta Bliźnięta subst:pl:nom:n  nothing
jednojajowe jednojajowy adj:pl:nom:n:pos  nothing
są być fin:pl:ter:imperf  nothing
zazwyczaj zazwyczaj adv  nothing
tak tak adv:pos  nothing
samo samo adv:pos  nothing
marudne marudny adj:pl:nom:f:pos  nothing
lub lub conj  nothing
pogodne pogodny adj:pl:nom:f:pos other_after 
 
Niezależnie niezależnie adv:pos  nothing
od od prep:gen:nwok  nothing
stawianych stawiać ppas:pl:gen:n:imperf:aff  nothing
wyzwań wyzwanie subst:pl:gen:n comma_after 
poziom poziom subst:sg:nom:m3  nothing
odczuwanego odczuwać ppas:sg:gen:n:imperf:aff  nothing
szczęścia szczęście subst:sg:gen:n  nothing
jest być fin:sg:ter:imperf  nothing
raczej raczej qub  nothing
stabilny stabilny adj:sg:nom:m3:pos  nothing
w w prep:loc:nwok  nothing
czasie czas subst:sg:loc:m3  nothing
całego cały adj:sg:gen:n:pos  nothing
życia życie subst:sg:gen:n other_after 
 
Pomimo pomimo prep:gen  nothing
genetycznego genetyczny adj:sg:gen:n:pos  nothing
obciążenia obciążenie subst:sg:gen:n  nothing
marudnością marudność subst:sg:inst:f  nothing
lub lub conj  nothing
pogodnością pogodność subst:sg:inst:f  nothing
możemy móc fin:pl:pri:imperf  nothing
oczywiście oczywiście qub  nothing
próbować próbować inf:imperf  nothing
wpływać wpływać inf:imperf  nothing
na na prep:acc  nothing
wyjściowy wyjściowy adj:sg:acc:m3:pos  nothing
poziom poziom subst:sg:acc:m3  nothing
zadowolenia zadowolenie subst:sg:gen:n  nothing
ze z prep:gen:wok  nothing
swojego swój adj:sg:gen:n:pos  nothing
życia życie subst:sg:gen:n other_after 
szczególnie szczególnie adv:pos  nothing
jeśli jeśli comp  nothing
genetyka genetyka subst:sg:nom:f  nothing
obciążyła obciążyć praet:sg:f:perf  nothing
nas my ppron12:pl:acc:m1:pri  nothing
ciężką ciężki adj:sg:inst:f:pos  nothing
odmianą odmiana subst:sg:inst:f  nothing
marudności marudność subst:sg:gen:f other_after 
 
Psycholodzy psycholog subst:pl:nom:m1  nothing
powoli powoli adv  nothing
odkrywają odkrywać fin:pl:ter:imperf  nothing
jakie jaki adj:pl:acc:f:pos  nothing
aktywności aktywność subst:pl:acc:f  nothing
trwale trwale adv:pos  nothing
zwiększają zwiększać fin:pl:ter:imperf  nothing
wyjściowy wyjściowy adj:sg:acc:m3:pos  nothing
poziom poziom subst:sg:acc:m3  nothing
szczęścia szczęście subst:sg:gen:n other_after 
 
Ustalili ustalić praet:pl:m1:perf  nothing
śmy być aglt:pl:pri:imperf:nwok  nothing
już już qub comma_after 
że że comp  nothing
przeceniany przeceniać ppas:sg:acc:m3:imperf:aff  nothing
wpływ wpływ subst:sg:acc:m3  nothing
na na prep:acc  nothing
nasze nasz adj:sg:acc:n:pos  nothing
zadowolenie zadowolenie subst:sg:acc:n  nothing
z z prep:gen:nwok  nothing
życia życie subst:sg:gen:n  nothing
mają maić fin:pl:ter:imperf  nothing
pieniądze pieniądz subst:pl:acc:m3 comma_after 
ale ale conj  nothing
skuteczną skuteczny adj:sg:inst:f:pos  nothing
metodą metoda subst:sg:inst:f  nothing
wydają wydawać fin:pl:ter:imperf  nothing
się się qub  nothing
wszystkie wszystek adj:pl:nom:f:pos  nothing
aktywności aktywność subst:pl:nom:f  nothing
powiązane powiązać ppas:pl:nom:f:perf:aff  nothing
z z prep:inst:nwok  nothing
poczuciem poczucie subst:sg:inst:n  nothing
przynależności przynależność subst:sg:gen:f  nothing
do do prep:gen  nothing
wspólnoty wspólnota subst:sg:gen:f comma_after 
takie taki adj:pl:nom:f:pos  nothing
jak jak prep:nom other_after 
małżeństwo małżeństwo subst:sg:nom:n comma_after 
budowanie budować ger:sg:nom:n:imperf:aff  nothing
sieci sieć subst:sg:gen:f  nothing
przyjaciół przyjaciel subst:pl:gen:m1  nothing
i i conj  nothing
znajomych znajomy subst:pl:gen:m1  nothing
czy czy qub  nothing
wolontariat wolontariat subst:sg:nom:m3 other_after 
 
MKS MKS subst:sg:nom:m3  nothing
Bzura Bzura subst:sg:nom:f  nothing
Ozorków Ozorków subst:sg:nom:m3 other_after 
SMS SMS subst:sg:nom:m3  nothing
II ii interj  nothing
PZPS pzps subst:sg:nom:f  nothing
Spała spać praet:sg:f:imperf  nothing
3 3 num:pl:nom:m3:congr other_after 
0 0 num:pl:gen:m3:congr  nothing
 
Zwycięstwem zwycięstwo subst:sg:inst:n  nothing
Bzury Bzura subst:sg:gen:f  nothing
zakończył zakończyć praet:sg:m3:perf  nothing
się się qub  nothing
dzisiejszy dzisiejszy adj:sg:nom:m3:pos  nothing
mecz mecz subst:sg:nom:m3  nothing
z z prep:inst:nwok  nothing
SMS-em SMS subst:sg:inst:m3  nothing
Spała spała subst:sg:nom:f other_after 
 
Potrzebne potrzebny adj:pl:nom:f:pos  nothing
były być praet:pl:f:imperf  nothing
do do prep:gen  nothing
tego to subst:sg:gen:n  nothing
3 3 adj:sg:nom:m3:pos  nothing
sety set subst:pl:nom:m3  nothing
wygrane wygrać ppas:pl:nom:m3:perf:aff  nothing
do do prep:gen  nothing
22 22 adj:sg:gen:m3:pos comma_after 
23 23 adj:sg:gen:m3:pos comma_after 
19 19 adj:sg:gen:m3:pos other_after 
 
Bzura Bzura subst:sg:nom:f other_after 
Sadecki Sadecki subst:sg:nom:m1 comma_after 
Grabarczyk Grabarczyk subst:sg:nom:m1 comma_after 
Sęk sęk subst:sg:nom:m3 comma_after 
Domagała Domagała subst:sg:nom:m1 comma_after 
Grzelik grzelik subst:sg:nom:m1 comma_after 
Wójcik Wójcik subst:sg:nom:m1 other_after 
D dawny brev:pun other_after 
Sobczak Sobczak subst:sg:nom:m1 other_after 
libero libero subst:sg:nom:m1 other_after 
oraz oraz conj  nothing
Dośpiał dośpiać praet:sg:m1:perf comma_after 
Majchrzak Majchrzak subst:sg:nom:m1 comma_after 
M miasto brev:pun other_after 
Sobczak Sobczak subst:sg:nom:m1  nothing
 
Zdobyciem zdobyć ger:sg:inst:n:perf:aff  nothing
kompletu komplet subst:sg:gen:m3  nothing
trzech trzy num:pl:gen:m3:congr  nothing
punktów punkt subst:pl:gen:m3  nothing
zakończył zakończyć praet:sg:m3:perf  nothing
się się qub  nothing
mecz mecz subst:sg:nom:m3  nothing
pomiędzy pomiędzy prep:inst  nothing
Bzura Bzura subst:sg:nom:f  nothing
Ozorków Ozorków subst:sg:nom:m3  nothing
a a conj  nothing
SMS SMS subst:sg:nom:m3  nothing
II ii interj  nothing
Spała spała subst:sg:nom:f other_after 
 
Mecz mecz subst:sg:nom:m3  nothing
trwał trwać praet:sg:m3:imperf  nothing
niespełna niespełna qub  nothing
70 70 num:pl:acc:f:rec  nothing
minut minuta subst:pl:gen:f  nothing
ale ale conj  nothing
emocji emocja subst:sg:gen:f  nothing
nie nie qub  nothing
brakowało brakować praet:sg:n:imperf other_after 
 
Początek początek subst:sg:nom:m3  nothing
spotkania spotkanie subst:sg:gen:n  nothing
był być praet:sg:m3:imperf  nothing
bardzo bardzo adv:pos  nothing
nie nie qub  nothing
równy równy adj:sg:nom:m1:pos  nothing
w w prep:loc:nwok  nothing
wykonaniu wykonanie subst:sg:loc:n  nothing
gospodarzy gospodarz subst:pl:gen:m1 other_after 
 
Przydarzały przydarzać praet:pl:n:imperf  nothing
się się qub  nothing
proste prosty adj:pl:nom:m3:pos  nothing
błędy błąd subst:pl:nom:m3 comma_after 
dzięki dzięki prep:dat  nothing
czemu co subst:sg:dat:n  nothing
goście gość subst:pl:nom:m1  nothing
osiągnęli osiągnąć praet:pl:m1:perf  nothing
trzypunktową trzypunktową subst:sg:acc:f  nothing
przewagę przewaga subst:sg:acc:f other_after 
 
Końcówka końcówka subst:sg:nom:f  nothing
seta seta subst:sg:nom:f  nothing
należała należeć praet:sg:f:imperf  nothing
jednak jednak conj  nothing
do do prep:gen  nothing
Bzury Bzura subst:sg:gen:f comma_after 
najpierw najpierw adv  nothing
doprowadzili doprowadzić praet:pl:m1:perf  nothing
do do prep:gen  nothing
wyrównania wyrównać ger:sg:gen:n:perf:aff  nothing
po po prep:acc  nothing
21 21 num:pl:acc:m3:rec comma_after 
a a conj  nothing
set set subst:sg:nom:m3  nothing
zakończył zakończyć praet:sg:m3:perf  nothing
się się qub  nothing
przegraną przegrać ppas:sg:acc:f:perf:aff  nothing
gości gość subst:pl:acc:m1  nothing
do do prep:gen  nothing
23 23 adj:sg:gen:m3:pos other_after 
 
Drugi drugi adj:sg:acc:m3:pos  nothing
set set subst:sg:acc:m3  nothing
miał mieć praet:sg:m3:imperf  nothing
podobny podobny adj:sg:acc:m3:pos  nothing
przebieg przebieg subst:sg:acc:m3  nothing
do do prep:gen  nothing
pierwszego pierwszy adj:sg:gen:m3:pos comma_after 
początkowo początkowo adv:pos  nothing
lekka lekki adj:sg:nom:f:pos  nothing
przewaga przewaga subst:sg:nom:f  nothing
przyjezdnych przyjezdny adj:pl:gen:f:pos  nothing
by by comp  nothing
w w prep:loc:nwok  nothing
końcówce końcówka subst:sg:loc:f  nothing
ozorkowianie ozorkowianie subst:sg:loc:f  nothing
przechylili przechylić praet:pl:m1:perf  nothing
szale szał subst:sg:loc:m3  nothing
zwycięstwa zwycięstwo subst:sg:gen:n  nothing
seta set subst:sg:gen:m3  nothing
na na prep:acc  nothing
swoją swój adj:sg:acc:f:pos  nothing
korzyć korzyć inf:imperf other_after 
 
Mięli miąć praet:pl:m1:imperf  nothing
z z prep:inst:nwok  nothing
pewnością pewność subst:sg:inst:f  nothing
na na prep:acc  nothing
to to subst:sg:acc:n  nothing
wpływ wpływ subst:sg:acc:m3  nothing
kibice kibic subst:pl:nom:m1  nothing
na na prep:loc  nothing
trybunach trybun subst:pl:loc:m1 comma_after 
